c1,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
8561,3,2,30,400,160,30,0,0,1
8562,2,2,10,40,30,10,1,0,1
8563,39,6,30,600,10,30,1,0,1
8564,12,6,20,1000,40,20,1,0,1
8565,42,23,72,3168,0,72,0,0,1
8566,23,23,189,12798,7803,189,1,3,2
8567,37,37,189,4590,999,189,1,1,1
8568,0,0,24,88,88,24,1,0,1
8569,0,0,1496,1540,1892,1496,0,0,1
8570,2,2,40,280,90,40,1,0,1
8571,0,0,792,1032,1032,792,0,0,1
8572,0,0,264,312,312,264,0,0,1
8573,0,0,20,10,10,20,0,0,1
8574,0,0,36,588,408,36,0,0,1
8575,0,0,24,96,24,24,0,0,1
8576,0,0,12,72,0,12,0,0,1
8577,0,0,24,180,84,24,0,0,1
8578,1,0,24,204,204,24,0,0,1
8579,1,0,12,132,48,12,0,0,1
8580,1,0,36,324,120,36,0,0,1
8581,2,0,60,1164,900,60,0,0,1
8582,2,0,84,636,744,84,0,0,1
8583,2,0,24,24,72,24,0,0,1
8584,2,0,12,24,24,12,0,0,1
8585,2,0,12,180,288,12,0,0,1
8586,2,0,36,624,492,36,0,0,1
8587,2,0,36,84,72,36,0,0,1
8588,2,0,36,756,744,36,0,0,1
8589,2,0,40,180,200,40,0,0,1
8590,2,0,36,972,456,36,0,0,1
8591,3,0,12,456,384,12,0,0,1
8592,4,0,18,264,312,18,0,0,1
8593,1,1,506,3388,2398,506,0,0,1
8594,0,0,140,120,120,140,0,0,1
8595,0,0,60,50,50,60,0,0,1
8596,0,0,20,10,10,20,0,0,1
8597,3,1,73808,93536,93536,73808,1,0,1
8598,0,0,190,1630,1630,190,1,0,1
8599,0,0,2296,6020,6020,2296,1,0,1
8600,0,0,10,250,0,10,0,0,1
8601,1,1,20,90,90,20,1,0,1
8602,1,1,40,360,360,40,0,0,1
8603,1,1,40,420,420,40,0,0,1
8604,1,1,40,260,260,40,0,0,1
8605,2,2,27,216,432,27,1,0,1
8606,1,1,54,882,1548,54,1,0,1
8607,0,0,10,120,10,10,0,0,1
8608,0,0,20,160,40,20,1,0,1
8609,1,1,20,70,160,20,1,0,1
8610,1,1,12,144,252,12,1,0,1
8611,0,0,144,120,120,144,0,0,1
8612,0,0,88,308,308,88,0,0,1
8613,0,0,120,288,288,120,0,0,1
8614,1,1,40,400,250,40,1,0,1
8615,1,1,10,630,350,10,0,0,1
8616,0,0,12,0,408,12,1,0,1
8617,1,1,10,80,80,10,0,0,1
8618,0,0,470,3560,3450,470,1,0,1
8620,1,1,90,0,180,90,1,0,1
8621,3,3,72,528,24,72,1,0,1
8622,0,0,10,40,0,10,0,0,1
8623,0,0,500,640,670,500,1,0,1
8624,1,1,14,112,168,14,1,0,1
8625,0,0,10,20,20,10,0,0,1
8626,1,1,24,48,96,24,1,0,1
8627,0,0,108,1080,0,108,1,0,2
8628,0,0,140,270,240,140,1,0,1
8629,5,3,425,20910,4760,425,1,0,1
8630,1,1,24,48,120,24,1,0,1
8631,1,1,27,189,270,27,1,0,1
8632,1,1,24,36,36,24,0,0,1
8633,1,1,24,240,408,24,1,0,1
8634,1,1,20,220,100,20,0,0,1
8635,1,1,12,24,48,12,1,0,1
8636,1,1,24,72,168,24,1,0,1
8637,18,1,10,70,10,10,1,1,1
8638,66,66,20,40,20,20,1,0,1
8639,8,6,504,2016,504,504,1,0,2
8640,1,1,10,110,0,10,1,0,1
8642,1,1,10,10,10,10,0,0,1
8643,1,0,10,20,10,10,1,0,1
8644,1,0,10,20,10,10,1,0,1
8645,4,4,44,44,44,44,1,0,1
8646,6,5,60,390,60,60,1,0,2
8647,7,6,33,264,99,33,1,0,2
8648,12,9,105,2205,525,105,1,0,2
8649,1,1,10,20,40,10,1,0,1
8650,1,1,10,20,40,10,1,0,1
8651,1,1,10,20,40,10,1,0,1
8652,1,1,10,10,50,10,1,0,1
8653,1,1,10,40,40,10,1,0,1
8654,27,27,48,1728,816,48,1,0,1
8655,36,36,399,6048,1344,399,1,0,1
8656,1,1,10,20,10,10,1,0,1
8657,2,1,8,176,16,8,1,0,1
8658,1,1,10,30,50,10,1,0,1
8659,0,0,121,418,418,121,1,0,1
8661,0,0,2167,3366,3256,2167,1,0,1
8662,1,0,18,3894,474,18,0,0,1
8663,1,0,12,2596,316,12,0,0,1
8664,0,0,30,630,580,30,0,0,1
8665,14,10,24,96,0,24,1,0,1
8666,2,2,120,390,390,120,0,0,1
8667,0,0,10,60,0,10,1,0,1
8668,0,0,10,60,0,10,1,0,1
8669,3,2,24,528,516,24,1,0,1
8670,1,0,130,260,180,130,0,0,1
8671,16,16,48,1200,168,48,1,1,1
8672,7,7,720,2394,2394,720,1,0,1
8673,2,2,24,240,120,24,1,0,1
8674,4,0,10,10,10,10,0,0,1
8675,2,0,10,20,20,10,0,0,1
8676,10,0,10,10,10,10,0,0,1
8677,16,0,20,90,0,20,1,0,1
8678,16,0,10,260,250,10,0,0,1
8680,5,1,20,110,10,20,1,0,1
8681,3,0,170,200,200,170,1,0,1
8682,19,19,3663,25530,37407,3663,1,16,2
8683,24,24,10,770,0,10,0,0,1
8684,16,2,560,2840,1040,560,1,0,1
8685,1,0,4,48,20,4,1,0,1
8686,1,1,480,784,752,480,1,0,1
8687,1,1,44,726,66,44,1,0,1
8688,3,2,247,2158,1196,247,0,0,1
8689,0,0,121,5753,4708,121,1,0,1
8690,1,1,24,5192,632,24,0,0,1
8691,1,1,156,312,216,156,0,0,1
8692,2,2,100,3310,1120,100,1,0,1
8693,0,0,1122,1331,1221,1122,1,0,1
8694,0,0,90,250,100,90,1,0,1
8695,0,0,20,0,430,20,1,0,1
8696,231,231,1066,624,2834,1066,1,1,1
8697,30,1,240,2904,3528,240,1,0,1
8698,0,0,6,558,6,6,0,0,1
8699,0,0,24,96,180,24,0,0,1
8700,0,0,18,822,336,18,0,0,1
8701,0,0,24,30,18,24,0,0,1
8702,0,0,48,528,288,48,0,0,1
8703,0,0,12,48,84,12,0,0,1
8704,1,0,12,48,6,12,0,0,1
8705,1,0,36,78,90,36,0,0,1
8706,1,0,24,30,18,24,0,0,1
8707,2,2,12,144,168,12,1,1,1
8708,0,0,20,30,130,20,0,0,1
8709,0,0,10,40,40,10,0,0,1
8710,9,9,24,24,24,24,0,0,1
8711,1,1,10,20,20,10,0,0,1
8712,15,15,104,468,0,104,1,0,1
8713,15,15,48,1248,1200,48,0,0,1
8714,0,0,10,10,10,10,1,0,1
8715,0,0,72,1260,12,72,1,0,1
8716,0,0,6,18,12,6,0,0,1
8717,2,0,504,612,612,504,1,0,1
8718,0,0,30,0,310,30,1,0,1
8719,34,22,1064,52136,32224,1064,1,16,1
8720,0,0,50,420,240,50,0,0,1
8721,17,17,10,30,10,10,1,0,1
8722,2,2,40,240,40,40,0,0,1
8723,0,0,6,6,6,6,0,0,1
8724,0,0,40,376,96,40,0,0,1
8725,0,0,6,24,6,6,0,0,1
8726,0,0,18,90,414,18,0,0,1
8727,0,0,6,36,30,6,0,0,1
8728,0,0,18,408,306,18,0,0,1
8729,0,0,6,210,156,6,0,0,1
8730,0,0,6,24,24,6,0,0,1
8731,0,0,6,1008,726,6,0,0,1
8732,1,0,6,54,48,6,0,0,1
8733,17,17,20,60,60,20,1,0,1
8734,0,0,10,60,0,10,1,0,1
8735,2,2,10,20,20,10,0,0,1
8736,1,1,30,110,400,30,0,0,1
8737,2,0,40,260,40,40,0,0,1
8738,2,1,20,50,0,20,1,0,1
8739,1,1,10,10,350,10,1,0,1
8742,2,2,20,10,10,20,0,0,1
8743,44,42,12,36,36,12,1,0,1
8744,8,0,10,80,40,10,1,0,1
8745,9,1,10,10,0,10,1,0,1
8746,0,0,48,112,16,48,1,0,1
8747,1,1,100,1200,970,100,1,0,1
8748,13,10,10,40,0,10,1,0,1
8749,2,1,10,30,10,10,1,0,1
8750,2,1,20,440,400,20,1,0,1
8751,20,12,120,430,70,120,0,0,1
8752,20,1,50,150,30,50,1,0,1
8753,1,1,10,20,0,10,0,0,1
8756,1,1,120,120,120,120,1,1,1
8757,1,1,50,200,0,50,0,0,1
8759,0,0,18,66,78,18,0,0,1
8761,8,8,10,0,40,10,0,0,1
8765,0,0,50,300,0,50,0,0,1
8766,0,0,16,728,0,16,1,0,1
8767,0,0,6,30,6,6,0,0,1
8768,2,0,98,350,266,98,1,0,1
8769,5,5,1235,12217,9481,1235,1,5,1
8770,167,151,1265,847458,828,1265,1,0,1
8771,288,288,228,0,10374,228,1,0,1
8772,10,10,27,135,135,27,0,0,1
8773,33,1,30,600,10,30,1,0,1
8774,6,1,20,1000,40,20,1,0,1
8775,25,25,27,108,27,27,0,0,1
8776,19,11,60,330,40,60,0,0,1
8777,19,11,60,290,40,60,0,0,1
8778,20,11,24,1152,0,24,0,0,1
8779,19,11,80,540,0,80,0,0,1
8780,8,8,33,33,0,33,1,0,1
8781,25,25,27,243,0,27,1,0,1
8782,0,0,64,160,160,64,1,0,1
8783,1,1,470,550,550,470,1,0,1
8784,8,8,5456,13024,22704,5456,1,0,1
8785,212,212,320,6240,80,320,1,0,1
8786,3,3,216,1188,108,216,1,0,1
8787,45,41,680,3110,1040,680,1,0,1
8788,1,1,24,240,120,24,0,0,1
8789,0,0,48,352,16,48,1,0,1
8790,1,0,20,50,50,20,1,0,1
8791,28,28,108,0,1755,108,1,0,1
8792,1,1,96,2112,1920,96,1,0,1
8793,9,9,10,10,10,10,0,0,1
8794,52,0,24,104,8,24,1,0,1
8795,13,1,10,70,0,10,0,0,1
8796,1,0,150,170,170,150,1,0,1
8797,14,14,1116,4500,1800,1116,1,0,1
8798,52,52,168,728,56,168,1,0,1
8799,24,19,1188,3181410,270,1188,1,0,1
8800,0,0,6,210,342,6,0,0,1
8801,1,0,12,168,120,12,0,0,1
8802,1,0,6,114,42,6,0,0,1
8803,1,0,12,126,48,12,0,0,1
8804,2,0,24,162,114,24,0,0,1
8805,2,0,12,84,186,12,0,0,1
8806,2,0,18,342,84,18,0,0,1
8807,2,0,18,36,24,18,0,0,1
8808,1,1,10,60,0,10,1,0,1
8809,3,3,20,150,40,20,1,0,1
8810,2,2,24,56,48,24,1,0,1
8811,6,6,30,925,510,30,1,0,1
8812,29,29,44,44,88,44,1,0,1
8813,0,0,12,72,0,12,1,0,1
8814,0,0,10,20,0,10,1,0,1
8815,0,0,10,20,0,10,1,0,1
8816,0,0,6,6,6,6,0,0,1
8817,0,0,324,1224,1152,324,1,0,2
8818,33,7,8,56,88,8,0,0,1
8819,15,11,30,60,270,30,1,0,1
8820,6,2,68,646,272,68,1,0,1
8821,4,4,1470,9282,12922,1470,1,0,1
8822,3,3,24,48,48,24,0,0,1
8823,0,0,90,2072700,903198,90,0,0,1
8824,0,0,90,2072700,903198,90,0,0,1
8825,3,2,10,140,340,10,0,0,1
8826,1,1,52,22256,22256,52,0,0,1
8827,2,2,10,10,10,10,0,0,1
8828,0,0,54,477,477,54,1,0,2
8829,0,0,1012,8448,7172,1012,1,0,1
8830,0,0,6,0,6,6,0,0,1
8831,0,0,12,384,24,12,0,0,1
8832,4,4,60,100,60,60,0,0,1
8833,9,9,14,28,28,14,0,0,1
8834,8,8,42,70,42,42,0,0,1
8835,4,3,24,36,24,24,0,0,1
8836,10,9,56,84,84,56,0,0,1
8837,0,0,768,3488,4376,768,1,0,1
8838,4,0,48,424,208,48,0,0,1
8839,4,0,12,60,6,12,0,0,1
8840,4,0,6,714,420,6,0,0,1
8841,4,0,42,678,864,42,0,0,1
8842,4,0,24,36,42,24,0,0,1
8843,6,6,32,576,0,32,1,0,1
8844,0,0,20,10,10,20,0,0,1
8845,0,0,130,2620,2040,130,1,0,1
8846,0,0,600,4816,4816,600,1,0,1
8847,0,0,528,2912,2968,528,1,0,1
8848,1,1,2244,23732,19278,2244,1,0,1
8849,0,0,6,6,6,6,0,0,1
8850,0,0,10,780,0,10,0,0,1
8851,0,0,10,10,10,10,0,0,1
8852,0,0,10,380,30,10,0,0,1
8853,2,2,36,162,540,36,0,0,1
8854,3,3,6,6,6,6,0,0,1
8855,0,0,930,3810,4350,930,1,0,1
8856,0,0,10,20,30,10,0,0,1
8857,1,1,10,30,0,10,0,0,1
8858,1,1,50,260,20,50,1,0,1
8859,3,3,10,20,0,10,1,0,1
8860,4,4,20,180,50,20,1,0,1
8861,5,5,10,20,20,10,1,0,1
8862,5,5,10,50,20,10,1,0,1
8863,0,0,2052,10260,10152,2052,1,0,1
8864,0,0,50,620,360,50,0,0,1
8865,0,0,60,744,432,60,0,0,1
8866,9,9,104,507,611,104,1,0,1
8867,0,0,42,0,112,42,0,0,1
8868,0,0,88,176,308,88,1,0,1
8870,2,2,52,624,0,52,0,0,1
8872,29,29,10,330,10,10,0,0,1
8873,8,8,48,0,432,48,1,0,1
8875,12,12,24,48,0,24,1,0,1
8876,12,12,24,2160,2328,24,1,0,1
8877,0,0,816,144,11856,816,1,0,1
8878,1,1,18,8808,2280,18,0,0,1
8879,1,1,18,8808,2280,18,0,0,1
8880,0,0,10,30,30,10,0,0,1
8881,0,0,6,12,12,6,0,0,1
8882,0,0,10,20,20,10,0,0,1
8883,1,1,56,728,0,56,0,0,1
8884,0,0,12,78,84,12,1,0,1
8885,0,0,18,210,30,18,0,0,1
8886,0,0,18,270,180,18,0,0,1
8887,0,0,60,174,384,60,0,0,1
8888,26,25,56,686,616,56,0,0,1
8889,0,0,24,288,246,24,0,0,1
8890,0,0,66,498,258,66,0,0,1
8891,1,0,12,234,240,12,0,0,1
8892,1,0,36,144,54,36,0,0,1
8893,1,0,54,204,72,54,0,0,1
8894,1,0,18,228,264,18,0,0,1
8895,1,0,6,36,0,6,0,0,1
8896,2,0,18,282,84,18,0,0,1
8897,2,0,6,18,18,6,0,0,1
8898,2,0,6,84,18,6,0,0,1
8899,2,0,12,252,120,12,0,0,1
8900,0,0,36,0,72,36,1,0,1
8902,0,0,48,96,96,48,1,0,1
8903,0,0,54,81,81,54,1,0,2
8904,0,0,10,20,10,10,1,0,1
8905,0,0,144,816,672,144,1,0,1
8906,0,0,40,100,100,40,1,0,1
8907,0,0,96,288,288,96,1,0,1
8908,0,0,40,120,120,40,1,0,1
8909,0,0,24,24,24,24,1,0,1
8910,1,0,90,370,370,90,1,0,1
8911,2,0,20,140,0,20,0,0,1
8912,3,0,30,20,210,30,0,0,1
8913,0,0,24,66,96,24,0,0,1
8914,0,0,6,24,0,6,0,0,1
8915,0,0,24,258,156,24,0,0,1
8916,0,0,36,720,192,36,0,0,1
8917,1,0,36,258,84,36,0,0,1
8918,1,0,42,390,348,42,0,0,1
8919,1,0,30,228,144,30,0,0,1
8921,0,0,32,8,400,32,1,0,1
8922,1,1,63,1113,630,63,1,0,1
8923,43,43,48,144,48,48,1,1,2
8926,0,0,232,856,856,232,1,0,1
8927,0,0,12,222,192,12,0,0,1
8928,0,0,6,78,18,6,0,0,1
8929,0,0,48,1362,834,48,0,0,1
8930,1,0,18,198,150,18,0,0,1
8931,1,0,12,300,252,12,0,0,1
8932,2,0,12,132,0,12,0,0,1
8933,1,1,154,2860,2871,154,1,0,1
8934,6,6,48,240,384,48,1,0,1
8935,0,0,190,150,980,190,1,0,1
8936,39,39,24,536,424,24,1,0,1
8937,9,9,36,180,0,36,1,0,1
8938,50,50,10,30,30,10,0,0,1
8939,142,142,468,3302,15132,468,1,0,1
8940,1,1,10,70,20,10,1,0,1
8941,6,4,54,27,27,54,0,0,1
8942,1,0,40,40,200,40,1,0,1
8943,1,1,485,520,1755,485,1,0,1
8944,0,0,272,784,784,272,1,0,1
8945,0,0,72,108,108,72,1,0,1
8946,0,0,120,1080,1080,120,1,0,1
8947,0,0,18,90,90,18,0,0,1
8948,1,1,10,60,40,10,1,0,1
8949,4,4,96,792,528,96,1,0,1
8950,0,0,24,96,0,24,1,0,1
8951,0,0,6,90,72,6,0,0,1
8952,2,0,72,1134,9144,72,0,0,2
8953,3,0,135,1905,885,135,0,0,2
8954,3,0,90,4215,3105,90,0,0,2
8955,4,0,42,144,78,42,0,0,1
8956,0,0,24,1104,6,24,0,0,1
8957,4,0,18,5214,24,18,0,0,1
8958,4,0,36,3942,36,36,0,0,1
8959,10,0,18,90,18,18,0,0,1
8960,9,0,12,54,0,12,0,0,1
8961,3,0,6,456,0,6,0,0,1
8962,10,0,16,584,0,16,0,0,1
8963,10,0,24,156,102,24,0,0,1
8964,10,0,18,132,24,18,0,0,1
8965,11,0,56,7112,6624,56,0,0,1
8966,11,0,432,52704,47952,432,0,0,4
8967,5,5,24,960,168,24,1,0,1
8968,13,2,40,390,270,40,1,0,1
8969,2,2,24,168,168,24,1,0,1
8970,7,7,36,882,18,36,1,0,1
8971,14,14,8,8,8,8,1,0,1
8972,1,1,10,20,20,10,1,0,1
8973,1,1,10,20,20,10,1,0,1
8974,11,0,15,45,0,15,0,0,2
8975,1,1,696,8178,8526,696,1,0,1
8976,1,1,90,0,90,90,0,0,1
8977,1,1,468,936,468,468,0,0,1
8978,1,1,494,988,1482,494,0,0,1
8979,3,3,2176,16752,15632,2176,1,0,1
8980,1,1,504,1680,1848,504,1,0,1
8981,1,1,144,144,144,144,0,0,1
8982,1,1,70,140,140,70,0,0,1
8986,1,1,20,10,10,20,0,1,1
8987,1,1,44,88,88,44,0,1,1
8988,1,1,168,468,468,168,1,1,1
8989,1,1,10,30,30,10,1,0,1
8990,2,2,20,120,60,20,1,0,1
8991,7,7,88,528,1276,88,1,0,1
8992,0,0,81,81,81,81,1,0,1
8993,0,0,48,96,48,48,0,0,1
8994,1,1,48,432,48,48,1,0,1
8995,163,163,450,43250,36825,450,1,0,1
8996,7,4,100,5100,700,100,0,0,1
8997,13,13,300,10380,1300,300,1,0,1
8998,8,8,12,180,36,12,1,0,1
8999,59,59,18,2862,3384,18,0,0,1
9000,0,0,56,1392,192,56,1,0,1
9001,0,0,44,44,176,44,1,0,1
9002,66,66,24,24,24,24,0,0,1
9003,4,4,10,10,10,10,1,0,1
9005,0,0,50,10,110,50,1,0,1
9006,11,11,40,600,680,40,1,0,1
9007,4,4,20,1070,0,20,0,0,1
9008,1,1,10,0,30,10,0,0,1
9009,0,0,10,420,430,10,0,0,1
9010,1,1,24,24,24,24,0,0,1
9011,3,3,80,400,0,80,1,0,1
9012,6,3,27,1377,189,27,0,0,1
9013,30,5,40,440,40,40,1,0,1
9014,1,1,10,10,0,10,1,0,1
9016,1,1,12,12,0,12,1,0,1
9018,8,8,184,2691,1633,184,1,0,1
9019,3,3,27,27,405,27,1,0,1
9020,4,4,102,1717,4743,102,1,0,1
9021,1,1,10,0,10,10,0,0,1
9022,1,1,20,170,150,20,1,0,1
9023,3,3,40,10,150,40,1,0,1
9024,5,5,42,1764,308,42,0,2,1
9025,1,0,20,80,0,20,0,0,1
9026,1,1,36,144,0,36,0,0,1
9027,1,1,24,48,48,24,1,0,1
9028,1,1,24,352,280,24,1,0,1
9029,4,4,130,2310,30,130,0,2,1
9030,4,0,4,540,632,4,1,0,1
9031,4,1,39,5252,6149,39,1,0,2
9032,1,1,104,2028,156,104,1,0,2
9033,5,5,289,5882,2414,289,1,0,3
9034,8,8,114,19266,912,114,1,0,2
9035,28,27,840,5140,40,840,1,0,1
9036,75,75,178020,100120,2328280,178020,1,0,1
9037,0,0,50,320,350,50,1,0,1
9038,1,1,120,528,264,120,1,1,1
9039,1,1,10,20,40,10,1,0,1
9040,0,0,52,2106,390,52,1,0,1
9041,1,1,21,756,819,21,1,0,1
9042,0,0,8,104,24,8,1,0,1
9043,0,0,30,210,110,30,1,0,1
9044,0,0,12,156,36,12,1,0,1
9045,0,0,48,768,0,48,1,0,1
9046,0,0,24,0,0,24,0,0,1
9047,0,0,56,3290,4382,56,0,0,1
9048,306,306,330,1419,429,330,1,0,1
9049,8,4,104,1040,936,104,0,0,1
9050,0,0,20,40,0,20,1,0,1
9051,14,14,20,100,20,20,0,0,1
9052,9,9,12,18,18,12,0,0,1
9053,3,2,30,70,10,30,1,0,1
9054,7,3,48,72,96,48,1,0,1
9055,1,1,20,150,70,20,1,0,1
9056,0,0,130,20,2450,130,1,0,1
9064,0,0,120,0,7540,120,1,0,1
9065,0,0,30,420,60,30,1,0,1
9066,0,0,20,120,120,20,1,0,1
9067,0,0,10,70,0,10,0,0,1
9068,3,0,10,10,10,10,1,0,1
9069,4,0,10,20,20,10,1,0,1
9070,1,1,520,0,64740,520,1,0,1
9071,0,0,10,10,10,10,1,0,1
9072,0,0,30,110,10,30,1,0,1
9073,3,0,90,650,130,90,1,0,1
9074,6,0,40,2170,10,40,0,0,1
9075,8,0,36,1596,144,36,1,0,1
9076,0,0,12,12,12,12,0,0,2
9077,1,1,10,20,10,10,1,0,1
9078,0,0,10,30,30,10,1,0,1
9079,15,0,30,1050,890,30,1,0,1
9080,2,0,20,50,30,20,1,0,1
9081,14,9,400,4460,1960,400,1,0,1
9082,5,5,3556,0,982730,3556,1,3,1
9083,2,0,10,30,0,10,1,0,1
9084,1,1,60,4620,3000,60,1,0,1
9085,15,15,84,0,360,84,1,0,1
9086,3,3,208,8192,13312,208,0,2,1
9087,6,6,171,399,228,171,1,2,2
9088,1,0,10,160,0,10,0,0,1
9089,1,1,90,100,280,90,1,0,1
9090,1,1,10,20,10,10,1,0,1
9091,2,2,12714,3328,1276678,12714,1,0,1
9092,2,2,80,3840,3880,80,1,0,1
9093,11,11,192,576,384,192,0,0,1
9095,0,0,10,10,10,10,0,0,1
9096,1,1,10,20,0,10,0,0,1
9097,13,13,10,40,20,10,1,0,1
9098,13,13,10,20,20,10,1,0,1
9099,15,15,20,60,0,20,1,0,1
9100,0,0,10,170,0,10,0,0,1
9101,24,0,6,48,0,6,1,0,1
9102,25,14,1628,18944,1369,1628,1,0,1
9103,1,1,44,44,44,44,1,0,1
9104,1,1,10,300,140,10,1,0,1
9105,1,1,10,0,70,10,0,0,1
9106,2,0,24,320,8,24,1,0,1
9107,12,12,45,846,387,45,0,0,1
9108,1,1,40,410,10,40,1,0,1
9110,11,0,36,684,264,36,1,0,1
9111,25,0,8,112,16,8,0,0,1
9112,10,10,6,6,6,6,1,10,1
9113,14,0,4,32,40,4,1,0,1
9114,4,0,4,4,4,4,0,0,1
9115,12,0,18,18,18,18,1,0,1
9116,14,0,4,8,8,4,0,0,1
9117,136,112,10,10,10,10,1,112,1
9118,136,136,30,30,30,30,1,112,1
9119,13,13,10,10,10,10,1,0,1
9120,13,13,10,10,10,10,1,0,1
9121,11,11,6,6,6,6,1,0,1
9122,11,5,88,1628,539,88,1,0,1
9123,13,0,8,0,0,8,0,0,1
9124,13,13,112,9618,0,112,0,8,1
9125,13,0,32,2748,0,32,0,0,1
9126,13,6,144,0,0,144,0,0,1
9127,13,0,24,0,0,24,0,0,1
9128,2,1,44,792,0,44,1,0,1
9129,4,4,8,8,8,8,0,0,1
9130,25,25,1568,21184,8608,1568,1,1,1
9131,0,0,20,150,40,20,1,0,1
9132,6,1,6,6,12,6,1,0,1
9133,4,4,132,1144,517,132,1,0,1
9134,12,12,18,18,18,18,1,0,1
9135,1,1,30,400,10,30,1,0,1
9136,2,2,20,240,110,20,1,0,1
9137,4,0,20,84,32,20,1,0,1
9138,0,0,310,7490,210,310,1,0,1
9139,4,0,1353,24816,18546,1353,1,0,1
9140,2,2,30,0,90,30,1,0,1
9141,2,2,16,376,192,16,1,0,1
9142,0,0,16,68,4,16,1,0,1
9143,0,0,48,204,12,48,1,0,1
9144,22,12,27,216,0,27,1,0,1
9145,4,2,252,17226,5310,252,1,0,1
9146,11,0,48,1184,56,48,1,0,1
9147,2,2,24,384,96,24,0,0,1
9148,3,2,10,10,10,10,0,0,1
9149,1,1,16,80,24,16,1,0,1
9150,0,0,10,20,20,10,1,0,1
9151,11,11,12,12,12,12,1,0,1
9152,20,17,24,3984,792,24,0,0,1
9153,11,11,4472,106941,5418,4472,1,0,1
9154,24,24,153,3213,204,153,1,24,1
9155,1,1,10,30,30,10,0,0,1
9156,17,17,528,1232,176,528,1,10,2
9158,0,0,24,120,36,24,1,0,1
9159,0,0,10,40,40,10,1,0,1
9160,0,0,12,60,18,12,1,0,1
9161,1,0,44,0,0,44,0,0,1
9162,1,0,132,0,0,132,0,0,1
9163,7,7,312,984,1536,312,1,0,1
9164,0,0,18,18,18,18,0,0,1
9165,0,0,10,700,120,10,1,0,1
9167,14,0,8,192,56,8,1,0,1
9168,0,0,48,744,0,48,0,0,1
9169,0,0,16,0,12,16,0,0,1
9170,0,0,12,0,8,12,0,0,1
9171,0,0,20,0,8,20,0,0,1
9172,0,0,48,0,36,48,0,0,1
9173,0,0,36,0,24,36,0,0,1
9174,0,0,60,0,24,60,0,0,1
9175,14,0,4,96,28,4,1,0,1
9176,14,14,64,1232,288,64,1,0,1
9177,7,7,72,0,0,72,0,3,1
9178,0,0,10,40,40,10,0,0,1
9179,1,1,20,30,10,20,1,0,1
9180,0,0,24,912,288,24,0,0,1
9181,13,12,368,105440,0,368,0,12,2
9182,0,0,135,234,216,135,0,0,1
9184,0,0,10,10,10,10,1,0,1
9185,0,0,60,90,110,60,1,0,1
9186,0,0,84,384,804,84,0,0,1
9187,0,0,60,90,110,60,1,0,1
9188,7,1,24,24,24,24,1,0,1
9189,25,25,2016,40368,3456,2016,1,0,1
9193,1,0,72,2784,232,72,1,0,1
9197,1,1,10,200,10,10,1,0,1
9198,32,21,171,765,36,171,1,0,1
9199,2,2,24,192,552,24,0,0,1
9200,2,2,27,0,27,27,0,0,1
9201,0,0,104,156,208,104,1,0,1
9202,0,0,144,780,2040,144,1,0,1
9204,7,3,78,1182,1704,78,1,0,1
9205,0,0,12,76,128,12,1,0,1
9206,1,1,20,0,120,20,1,0,1
9207,1,1,10,10,10,10,0,0,1
9208,1,1,27,0,27,27,0,0,1
9209,1,1,20,80,0,20,1,0,1
9210,1,1,30,70,10,30,1,0,1
9211,1,1,10,10,30,10,1,0,1
9212,1,1,10,10,10,10,1,0,1
9213,10,7,10,80,20,10,1,0,1
9214,32,2,54,246,12,54,1,0,1
9215,1,1,255,16677,6205,255,1,0,1
9216,0,0,20,30,30,20,1,0,1
9217,1,1,24,48,48,24,1,0,1
9218,0,0,60,240,80,60,1,0,1
9219,0,0,12,24,24,12,1,0,1
9221,0,0,12,12,12,12,1,0,1
9222,0,0,12,60,72,12,1,0,1
9223,4,4,36,54,9,36,1,0,1
9224,22,0,8,44,12,8,1,0,1
9225,22,22,60,288,84,60,1,0,1
9226,1,0,10,10,10,10,1,0,1
9227,1,1,8,104,72,8,1,0,1
9228,1,1,32,792,896,32,1,0,1
9229,0,0,12,36,12,12,1,0,1
9230,0,0,4,20,24,4,1,0,1
9231,10,1,8,16,16,8,0,0,1
9232,1,1,210,560,390,210,1,0,1
9233,1,1,8,56,48,8,1,0,1
9234,0,0,6,66,54,6,1,0,1
9235,0,0,6,12,12,6,1,0,1
9236,1,1,8,40,0,8,1,0,1
9237,1,1,8,24,8,8,1,0,1
9238,1,1,8,16,8,8,1,0,1
9239,1,1,8,24,24,8,1,0,1
9240,0,0,12,24,0,12,1,0,1
9241,1,1,8,16,8,8,1,0,1
9242,1,1,8,16,8,8,1,0,1
9243,1,1,8,16,16,8,1,0,1
9244,1,1,8,8,8,8,1,0,1
9245,0,0,6,12,0,6,1,0,1
9246,0,0,6,18,12,6,1,0,1
9247,0,0,6,12,12,6,1,0,1
9248,0,0,6,6,6,6,1,0,1
9249,0,0,6,6,6,6,1,0,1
9250,0,0,6,12,0,6,1,0,1
9251,0,0,6,6,6,6,1,0,1
9252,0,0,6,18,6,6,1,0,1
9253,0,0,24,96,32,24,1,0,1
9254,0,0,12,12,12,12,1,0,1
9255,0,0,12,12,12,12,1,0,1
9256,0,0,60,252,96,60,1,0,1
9257,0,0,10,20,20,10,1,0,1
